ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
AIL5-589,B757_0500,Aileron gauche,13879,24.350850000000023,6529
SYS31-117,E175_4340,Système de conditionnement d'air,11740,13.990999999999996,8628
VOL17-195,A380_2873,Volet de bord de fuite gauche,8774,17.010100000000005,5040
TRA20-607,B757_1659,Train d'atterrissage principal droit,11656,18.894399999999994,4409
SYS14-681,A350_6030,Système d'extinction d'incendie du moteur,14197,17.45655,1636
SYS10-290,E175_4340,Système d'alerte de proximité au sol (GPWS),14122,22.1803,5259
RAD11-635,E170_4298,Radar météorologique,13348,15.440200000000004,7510
SYS10-502,None_6774,Système d'alerte de proximité au sol (GPWS),10260,12.359,3819
SYS2-086,CRJ900_5333,Système hydraulique principal,12007,16.78805,6178
CAM38-142,A321_2784,Caméra de surveillance externe,12130,18.659500000000005,7167
SYS35-697,CRJ900_5255,Système d'annonce publique,13839,21.92484999999999,1466
DIS15-314,B757_1707,Dispositifs de levage (flaps),11645,22.731749999999984,7641
SYS28-598,A321_0497,Systèmes d'oxygène d'urgence pour les passagers,11192,15.250799999999996,7797
SYS14-506,B747_0302,Système d'extinction d'incendie du moteur,11652,21.119799999999987,8734
CAP39-590,A340_5178,Capteurs de vitesse du vent,8684,12.486600000000001,3261
REA0-550,B747_1559,Réacteur gauche,9984,19.561599999999988,5351
AIL5-084,E175_6291,Aileron gauche,9642,13.488300000000004,3121
CAM38-166,B777_6834,Caméra de surveillance externe,14600,23.14,5874
ANT25-130,CRJ900_5158,Antenne radar,12269,21.16935,8105
SYS35-580,B737_2293,Système d'annonce publique,8987,12.375050000000002,8504
SYS35-547,A320_6052,Système d'annonce publique,9155,12.318250000000008,3789
GOU3-686,E170_1384,Gouvernail de direction,14202,20.452300000000005,4671
EQU23-180,E175_2393,Équipement de navigation par satellite (GPS),13593,15.951950000000005,6577
REA1-172,E175_6535,Réacteur droit,8148,16.910200000000003,6775
SYS28-452,E170_0564,Systèmes d'oxygène d'urgence pour les passagers,9780,16.957000000000008,3138
SYS7-265,B757_2283,Système de gestion de carburant,13656,25.6144,8136
GEN13-186,E170_1341,Générateur électrique,11959,18.78285000000001,3719
CAM38-095,A350_6030,Caméra de surveillance externe,8232,18.076800000000002,9119
ECL30-571,E175_4239,Éclairage d'urgence,13711,23.667649999999984,8738
SYS7-641,A320_6954,Système de gestion de carburant,8919,19.07685,5286
ANT25-148,None_3322,Antenne radar,11434,22.2991,9771
TRA20-345,CRJ900_0468,Train d'atterrissage principal droit,14154,22.237099999999998,8653
SYS14-192,B737_0842,Système d'extinction d'incendie du moteur,59230,78.0645,3278
ORD12-439,E175_0583,Ordinateur de bord,9817,59.989550000000044,7727
GEN13-617,CRJ900_5158,Générateur électrique,10543,16.11445,9910
SYS28-510,A350_4712,Systèmes d'oxygène d'urgence pour les passagers,9651,15.29865,1236
TRA21-194,B747_0910,Train d'atterrissage avant,9297,15.41155,8926
AUT8-216,A330_1938,Autopilote,11551,15.173650000000004,5243
SYS35-086,A350_5401,Système d'annonce publique,8775,19.65124999999999,4721
SYS28-137,E175_5780,Systèmes d'oxygène d'urgence pour les passagers,8760,13.084000000000001,1393
GOU3-518,E175_6535,Gouvernail de direction,13656,18.974400000000003,9224
SYS10-618,B737_5252,Système d'alerte de proximité au sol (GPWS),12911,21.97765,5741
AIL6-361,B757_3072,Aileron droit,12232,21.28679999999998,4130
REA1-381,B757_1013,Réacteur droit,13013,15.96495,8332
SYS2-410,A321_3449,Système hydraulique principal,13524,17.822599999999998,9423
VOL17-355,None_0385,Volet de bord de fuite gauche,13466,23.005900000000004,8203
SYS10-233,B767_3156,Système d'alerte de proximité au sol (GPWS),11121,13.439150000000005,9721
SYS31-116,None_5692,Système de conditionnement d'air,13640,19.705999999999996,4738
TRA21-509,B777_4681,Train d'atterrissage avant,12020,19.282999999999994,7365
EQU23-254,B767_6463,Équipement de navigation par satellite (GPS),14560,22.16400000000002,3402
SYS14-214,CRJ900_5773,Système d'extinction d'incendie du moteur,13832,24.246800000000004,2787
AUT8-148,E175_1713,Autopilote,11901,19.086150000000007,6437
SYS10-042,B777_1037,Système d'alerte de proximité au sol (GPWS),14755,26.078249999999976,9393
CAM38-369,B737_6105,Caméra de surveillance externe,12119,22.00685,7020
SYS14-258,B767_0317,Système d'extinction d'incendie du moteur,14476,18.387400000000003,8549
POR34-239,None_6155,Porte cargo,8677,18.96855,7998
DIS32-447,A330_1938,Dispositif d'atterrissage d'urgence (comme les toboggans),8609,14.070350000000005,7315
POR34-279,B757_4876,Porte cargo,14202,21.0123,6926
SPO16-598,A350_1683,Spoilers,8408,15.43920000000001,5759
SYS24-266,A330_5024,Système de communication radio,13793,25.52195,2236
SPO16-010,CRJ900_5773,Spoilers,9544,16.195600000000002,5482
DET29-245,A320_4124,Détecteurs de fumée en cabine,14812,20.4938,1666
CAP39-176,E170_2644,Capteurs de vitesse du vent,14251,17.658650000000005,8833
ECL30-577,A380_2873,Éclairage d'urgence,8823,23.23645,4726
SYS14-648,None_6838,Système d'extinction d'incendie du moteur,9671,20.70165,7286
TRA20-553,B757_0284,Train d'atterrissage principal droit,10700,20.745,7613
SYS35-594,E170_5403,Système d'annonce publique,12345,17.95675,7307
SYS7-061,E175_6535,Système de gestion de carburant,14316,19.833400000000008,1141
POR34-646,A330_1563,Porte cargo,10437,16.41255,9140
TRA20-595,A320_6954,Train d'atterrissage principal droit,9510,13.746500000000005,6762
EMP4-042,None_0385,Empennage horizontal,12295,23.63925000000002,1974
TRA19-662,A320_0020,Train d'atterrissage principal gauche,12344,21.3656,9763
EQU23-308,B747_2822,Équipement de navigation par satellite (GPS),13655,17.083250000000003,2108
TRA21-356,CRJ900_5333,Train d'atterrissage avant,11567,20.24205,6591
SYS37-546,E175_6229,Système d'éclairage de piste,11725,22.13375,5494
SYS10-689,E170_1341,Système d'alerte de proximité au sol (GPWS),13715,23.25225,6894
ECL30-251,E175_0649,Éclairage d'urgence,14931,25.29064999999998,8242
SIE27-585,A330_5589,Siège copilote,10132,19.111799999999988,7084
RAD11-300,B757_4876,Radar météorologique,14456,23.8644,7711
SYS24-471,B737_0342,Système de communication radio,8329,18.278350000000007,9659
SIE26-013,B767_0657,Siège pilote,14499,18.923849999999998,3626
SYS33-606,E170_2490,Système d'éclairage de cabine,10442,13.9283,4427
SYS7-482,None_3415,Système de gestion de carburant,9036,16.511400000000002,6939
SIE26-067,CRJ900_0486,Siège pilote,14090,21.4035,6753
ANT25-155,E175_4749,Antenne radar,12563,16.387449999999998,4331
SIE27-381,B767_4418,Siège copilote,13030,18.5645,8611
EQU23-522,B767_3156,Équipement de navigation par satellite (GPS),10827,18.141050000000003,4787
SYS33-316,None_3322,Système d'éclairage de cabine,12128,18.897200000000005,2233
SYS9-033,B737_0608,Système anti-givre,13382,19.3493,2521
SYS9-664,B737_0608,Système anti-givre,11176,16.302399999999995,3073
AUT8-549,B777_2551,Autopilote,11841,14.147150000000005,6175
SYS37-619,B747_4916,Système d'éclairage de piste,10373,21.02895000000002,3878
VOL17-082,E175_4239,Volet de bord de fuite gauche,11579,18.20585000000001,6579
AIL5-024,E175_5780,Aileron gauche,8079,16.190849999999998,6900
SYS36-153,A340_2877,Système de divertissement en vol,14324,19.4926,6810
BOI22-608,CRJ700_6562,Boîte noire (enregistreur de vol),10125,14.363749999999996,1725
RAD11-182,A320_4603,Radar météorologique,8064,9.9336,6586
DET29-201,None_5692,Détecteurs de fumée en cabine,9474,19.28510000000001,9869
RAD11-374,B747_0195,Radar météorologique,10199,11.98885,9760
SYS14-167,A320_6954,Système d'extinction d'incendie du moteur,11718,14.2857,6909
CAP39-044,A321_2784,Capteurs de vitesse du vent,8113,12.749949999999995,5471
SYS7-434,B757_1013,Système de gestion de carburant,9777,13.21355,3018
SIE27-510,B757_1659,Siège copilote,13479,46.320849999999965,6287
DIS15-346,B777_3756,Dispositifs de levage (flaps),12368,21.74320000000001,6852
SYS10-006,B737_2584,Système d'alerte de proximité au sol (GPWS),12909,17.705350000000003,9890
DET29-576,None_3322,Détecteurs de fumée en cabine,8353,16.59595,1858
EQU23-617,B737_2293,Équipement de navigation par satellite (GPS),8307,15.14305,2657
TRA19-161,None_6608,Train d'atterrissage principal gauche,60816,73.13839999999999,7058
SYS9-451,CRJ900_5158,Système anti-givre,11042,16.5483,8721
SYS31-099,E175_2393,Système de conditionnement d'air,13102,16.607300000000013,3025
RAD11-247,A330_1129,Radar météorologique,8687,10.720050000000002,3221
TRA19-495,None_0075,Train d'atterrissage principal gauche,13314,22.51110000000001,5138
TRA20-187,A321_4895,Train d'atterrissage principal droit,12426,22.829900000000027,5023
SIE26-601,A321_0467,Siège pilote,10892,13.795799999999996,5101
BOI22-587,B747_4253,Boîte noire (enregistreur de vol),10058,14.836700000000004,4867
DIS32-137,B767_6273,Dispositif d'atterrissage d'urgence (comme les toboggans),8025,9.528749999999999,7220
CAP39-388,None_6663,Capteurs de vitesse du vent,13865,16.514750000000006,1590
GEN13-254,CRJ900_2289,Générateur électrique,11473,14.563950000000006,8293
SIE27-446,B757_1659,Siège copilote,14142,16.833300000000005,1837
CAM38-613,E170_2173,Caméra de surveillance externe,10473,12.14395,8149
RAD11-651,A320_0020,Radar météorologique,14506,20.5519,7871
REA0-291,CRJ900_6725,Réacteur gauche,13960,17.574000000000005,8242
SYS36-564,B767_5851,Système de divertissement en vol,14875,48.20624999999997,7169
BOI22-530,B767_3156,Boîte noire (enregistreur de vol),10039,12.814850000000002,5220
RAD11-464,None_5980,Radar météorologique,10124,12.6926,8602
SYS28-078,E170_1621,Systèmes d'oxygène d'urgence pour les passagers,12719,18.466850000000004,8478
CAP39-162,B747_2822,Capteurs de vitesse du vent,10039,18.014850000000013,3151
BOI22-541,A320_6052,Boîte noire (enregistreur de vol),10392,14.720800000000004,6544
VOL18-181,CRJ700_5389,Volet de bord de fuite droit,9834,11.819099999999995,9884
VOL17-321,CRJ900_2888,Volet de bord de fuite gauche,10783,14.15045,3614
SYS7-005,A380_5954,Système de gestion de carburant,8583,17.34045,8968
AUT8-162,CRJ900_0271,Autopilote,8536,16.5364,9902
AUT8-075,A321_0613,Autopilote,9227,16.20105,3193
EQU23-016,CRJ900_5158,Équipement de navigation par satellite (GPS),13055,19.45325,4238
DET29-435,None_6774,Détecteurs de fumée en cabine,9335,19.10525,6398
SYS14-507,B777_2551,Système d'extinction d'incendie du moteur,12664,22.063599999999987,2935
ORD12-455,None_3322,Ordinateur de bord,8223,12.936449999999995,4621
SYS24-277,CRJ900_0468,Système de communication radio,11904,19.44959999999999,4096
SIE26-136,B767_4418,Siège pilote,10356,16.0394,6068
SYS36-375,B767_2723,Système de divertissement en vol,9469,13.029349999999996,3600
ORD12-065,E175_0964,Ordinateur de bord,8249,10.766349999999997,4969
POR34-684,E170_2173,Porte cargo,9483,12.655449999999997,2213
SYS10-330,B737_0842,Système d'alerte de proximité au sol (GPWS),13858,21.776700000000016,6576
ANT25-355,A320_4466,Antenne radar,8834,19.56910000000001,2794
REA0-346,B757_1659,Réacteur gauche,11643,20.33944999999999,6900
BOI22-667,A320_0039,Boîte noire (enregistreur de vol),11030,17.944500000000005,2726
SIE27-467,E170_1474,Siège copilote,8226,12.0699,2171
SYS37-318,B737_6105,Système d'éclairage de piste,13668,24.568199999999983,7942
SYS14-174,CRJ900_0271,Système d'extinction d'incendie du moteur,14865,29.28475,6458
DIS15-311,B777_4681,Dispositifs de levage (flaps),12094,14.348099999999999,3888
GOU3-497,None_1237,Gouvernail de direction,13904,17.5996,2818
TRA19-184,None_5692,Train d'atterrissage principal gauche,11303,22.398449999999986,3859
ANT25-304,E175_5780,Antenne radar,10111,17.55765,2403
POR34-451,E175_0964,Porte cargo,10991,17.97965,4863
DIS15-532,A321_0613,Dispositifs de levage (flaps),13945,18.926750000000006,6345
EMP4-588,A320_0039,Empennage horizontal,12017,18.759550000000004,3936
SYS7-020,A320_0039,Système de gestion de carburant,14741,17.48215,8750
DET29-640,B737_2584,Détecteurs de fumée en cabine,13615,18.92725,5918
SYS14-482,None_6608,Système d'extinction d'incendie du moteur,8850,18.5175,4465
ECL30-242,None_5883,Éclairage d'urgence,8216,13.5284,5997
POR34-656,None_6608,Porte cargo,11364,17.768600000000006,1176
VOL17-199,CRJ700_1377,Volet de bord de fuite gauche,10647,14.194049999999994,2687
SYS37-522,B737_0608,Système d'éclairage de piste,8627,11.491050000000005,5507
SYS24-089,None_6608,Système de communication radio,14838,18.803700000000003,2035
SYS10-487,None_5692,Système d'alerte de proximité au sol (GPWS),14457,19.64555000000001,9362
SYS7-345,A320_6052,Système de gestion de carburant,10198,21.407700000000013,7046
EMP4-667,B767_3637,Empennage horizontal,8977,19.39355,7744
SYS31-372,B757_4876,Système de conditionnement d'air,12175,22.96125,2037
SYS35-172,A320_6364,Système d'annonce publique,11311,18.997650000000007,6348
EQU23-605,A330_5923,Équipement de navigation par satellite (GPS),10912,14.2988,8717
SYS24-694,None_2407,Système de communication radio,14070,23.82049999999998,8048
CAM38-656,B767_1128,Caméra de surveillance externe,10946,19.5279,9264
ORD12-234,A330_5589,Ordinateur de bord,12192,16.440800000000003,4957
AIL6-673,A321_0467,Aileron droit,10714,12.591100000000004,1840
ORD12-358,A330_5932,Ordinateur de bord,12035,17.340249999999994,9240
SYS7-239,E175_6535,Système de gestion de carburant,11867,13.867050000000003,4531
SYS31-692,B737_0342,Système de conditionnement d'air,14944,20.3856,6418
DIS15-274,E170_5474,Dispositifs de levage (flaps),9050,19.0475,6652
VOL17-505,A320_2447,Volet de bord de fuite gauche,12511,15.367650000000005,1293
POR34-290,A320_6052,Porte cargo,13956,18.699400000000008,7594
DET29-533,A321_4569,Détecteurs de fumée en cabine,9582,15.769300000000012,1292
SYS14-556,A330_3674,Système d'extinction d'incendie du moteur,9538,19.6787,1492
VOL18-648,E170_4894,Volet de bord de fuite droit,9819,13.551849999999996,6247
SYS14-307,A321_0613,Système d'extinction d'incendie du moteur,13960,17.574000000000005,2171
AIL6-520,E175_4487,Aileron droit,11762,21.206300000000017,2201
SYS37-153,A340_2833,Système d'éclairage de piste,14869,24.069349999999986,2069
SYS28-424,A350_1683,Systèmes d'oxygène d'urgence pour les passagers,9150,15.632499999999995,3456
ANT25-690,B777_1363,Antenne radar,11121,15.289150000000006,1624
DIS32-647,B757_6583,Dispositif d'atterrissage d'urgence (comme les toboggans),10703,17.808450000000004,1120
SYS2-490,CRJ700_6475,Système hydraulique principal,14639,18.034850000000002,6061
EMP4-582,CRJ900_2888,Empennage horizontal,12360,21.283999999999995,1567
DET29-183,A340_2275,Détecteurs de fumée en cabine,10536,14.626399999999995,6131
SYS31-444,CRJ900_5333,Système de conditionnement d'air,12579,23.67585,2583
SYS9-502,B737_6105,Système anti-givre,13566,16.4209,3028
CAM38-636,CRJ900_5158,Caméra de surveillance externe,10452,16.6498,6830
EMP4-323,A321_2784,Empennage horizontal,12465,15.864750000000004,1869
DIS15-226,A321_3449,Dispositifs de levage (flaps),12101,20.936149999999987,6174
AIL6-507,A321_0613,Aileron droit,14876,22.097400000000004,7617
SYS31-449,None_0385,Système de conditionnement d'air,14362,23.6463,7713
DET29-060,A340_3082,Détecteurs de fumée en cabine,13038,20.913700000000013,8571
SYS28-439,A340_1943,Systèmes d'oxygène d'urgence pour les passagers,9911,13.207649999999996,7981
BOI22-175,A350_3187,Boîte noire (enregistreur de vol),13433,23.24795,8306
EMP4-235,B747_0175,Empennage horizontal,12160,20.624,9254
SYS14-537,A320_6028,Système d'extinction d'incendie du moteur,52032,68.16679999999998,6276
SYS31-374,CRJ900_0271,Système de conditionnement d'air,12068,15.478200000000001,8372
GEN13-490,A330_5932,Générateur électrique,8632,11.6968,9920
SYS24-524,B767_1623,Système de communication radio,14256,19.8444,8782
TRA20-437,B737_3698,Train d'atterrissage principal droit,8577,11.653550000000003,1068
AIL5-020,CRJ700_2827,Aileron gauche,12758,20.97169999999998,4903
AIL6-342,B777_2343,Aileron droit,10935,20.65525,1372
CAM38-334,A321_0497,Caméra de surveillance externe,13244,20.340599999999988,7511
VOL17-243,E175_5780,Volet de bord de fuite gauche,11916,21.3034,7946
AUT8-700,A380_4821,Autopilote,12874,21.455099999999995,6809
SYS35-060,B777_3285,Système d'annonce publique,8767,12.972049999999996,7652
TRA19-609,B737_0842,Train d'atterrissage principal gauche,9726,17.524900000000002,5939
ORD12-539,B747_0302,Ordinateur de bord,58055,70.42324999999997,9361
BOI22-144,B737_0274,Boîte noire (enregistreur de vol),13762,18.426299999999998,1791
CAP39-410,E175_0099,Capteurs de vitesse du vent,14842,22.4283,8035
VOL17-101,None_6663,Volet de bord de fuite gauche,10129,16.238350000000008,7461
ORD12-026,None_0075,Ordinateur de bord,11275,17.846249999999998,9886
REA0-296,B767_1623,Réacteur gauche,8539,15.719849999999996,5160
SYS7-349,A350_1948,Système de gestion de carburant,14030,17.504499999999997,4277
SPO16-373,B747_2822,Spoilers,13793,24.58195,4753
AUT8-695,B737_5678,Autopilote,11176,16.8324,7770
BOI22-392,B747_0195,Boîte noire (enregistreur de vol),9009,18.49035,4708
SYS36-302,A330_5589,Système de divertissement en vol,10733,14.40295,9518
VOL17-685,None_0075,Volet de bord de fuite gauche,10368,17.763199999999998,9514
ORD12-142,B737_2293,Ordinateur de bord,11582,18.039300000000004,4691
POR34-210,CRJ900_6200,Porte cargo,12172,15.3778,1420
REA1-608,B747_0195,Réacteur droit,13515,21.80225000000001,8173
SIE26-284,A330_1938,Siège pilote,8167,17.742049999999995,3487
SYS9-678,None_1084,Système anti-givre,14979,24.31585000000001,9494
SIE26-385,E170_5474,Siège pilote,13333,18.08295,4137
EMP4-505,A321_0987,Empennage horizontal,13710,18.446500000000004,9662
VOL17-337,E175_2361,Volet de bord de fuite gauche,9651,18.95865,1476
SYS33-021,A320_4466,Système d'éclairage de cabine,9089,16.172349999999998,9222
SYS9-258,B747_6830,Système anti-givre,8809,16.40035,6340
DIS15-215,A321_0497,Dispositifs de levage (flaps),11688,18.2412,1326
SYS9-272,A320_4466,Système anti-givre,12758,18.231699999999993,2273
DIS32-422,A320_6028,Dispositif d'atterrissage d'urgence (comme les toboggans),10848,18.78520000000001,2601
