ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
C399,B757_1539,Gouvernail de direction,9259,0.0,5705
C042,A330_1256,Ordinateur de bord,9488,17.39,3369
C043,E175_6406,Système d'annonce publique,9154,38.18,7504
C154,B777_1811,Dispositifs de levage (flaps),13884,18.33,3674
C006,A350_5354,Aileron droit,8998,71.98,7454
C438,B747_2942,Réacteur gauche,9218,36.27,5015
C651,A330_6737,Train d'atterrissage principal droit,14845,0.0,7774
C246,A380_5370,Aileron droit,10377,21.14,8142
C455,E170_3684,Capteurs de vitesse du vent,11642,0.0,3484
C114,B737_5695,Système d'éclairage de cabine,13190,0.0,2811
C419,CRJ700_2495,Réacteur droit,13247,55.1,3204
C278,B757_3104,Boîte noire (enregistreur de vol),10472,46.59,9059
C387,B767_4963,Autopilote,9393,50.17,9781
C319,B767_2009,Radar météorologique,13027,0.0,2408
C356,A380_5165,Système d'extinction d'incendie du moteur,10417,4.48,1786
C285,B777_1811,Antenne radar,12195,3.76,8320
C681,B777_1811,Système de divertissement en vol,13875,39.93,7167
C303,A380_1802,Siège pilote,9973,0.0,6944
C144,A330_2352,Système de divertissement en vol,11468,66.49,4986
C304,A350_5631,Capteurs de vitesse du vent,11518,38.62,5920
C100,E170_6036,Train d'atterrissage principal droit,12106,7.14,6698
C191,CRJ700_1364,Détecteurs de fumée en cabine,13887,0.0,7303
C431,B747_1574,Générateur électrique,10980,39.98,1154
C557,A320_1300,Système d'extinction d'incendie du moteur,9929,4.64,1226
C176,CRJ700_6057,Radar météorologique,12297,49.01,7250
C662,A330_0262,Éclairage d'urgence,12311,3.48,3107
C398,None_6835,Siège copilote,13332,73.95,3671
C386,A320_6432,Train d'atterrissage avant,12437,59.07,2422
C692,B777_2375,,10820,25.6,1166
C392,A321_1076,Système de conditionnement d'air,11446,38.66,5625
C181,B767_3162,Éclairage d'urgence,10841,0.0,2259
C292,E170_3717,Autopilote,12008,45.53,7625
C695,A350_0026,Réacteur droit,11586,11.4,6082
C107,A330_1586,Spoilers,13212,14.18,1476
C559,B757_1459,Réacteur gauche,10954,35.44,3104
C295,CRJ700_0526,Volet de bord de fuite droit,12031,50.16,4530
C036,A330_3084,Système de divertissement en vol,8170,32.73,3016
C205,A380_6627,,11652,21.69,3958
C491,B777_5123,Éclairage d'urgence,12206,41.38,7502
C145,A350_5354,Détecteurs de fumée en cabine,10888,31.79,3565
C487,B757_4046,Train d'atterrissage avant,8491,63.4,2641
C500,A340_1063,Système de divertissement en vol,11175,69.28,9371
C344,CRJ700_5238,Volet de bord de fuite gauche,8298,5.45,6467
C673,None_6560,Système de conditionnement d'air,8479,59.31,4694
C012,B747_0166,Radar météorologique,11787,34.61,8870
C332,CRJ700_6766,Système de conditionnement d'air,14945,0.0,8760
C096,B777_5488,Système de gestion de carburant,12190,25.94,9464
C624,B767_6125,Système hydraulique principal,10596,0.0,6071
C259,B757_2191,Détecteurs de fumée en cabine,10718,28.87,9023
C565,None_6087,Autopilote,13405,0.0,9627
C631,B767_4104,Gouvernail de direction,14396,66.88,6209
C253,B737_6867,Système de gestion de carburant,8240,24.03,6622
C236,A330_5802,Équipement de navigation par satellite (GPS),13552,0.0,5549
C025,CRJ700_6057,Équipement de navigation par satellite (GPS),12211,26.24,7941
C116,None_2072,Réacteur gauche,14126,0.0,8052
C096,E175_5092,Aileron droit,8432,29.31,5941
C180,A350_5715,Boîte noire (enregistreur de vol),8422,0.0,1572
C071,B747_0166,,8288,9.02,1853
C154,B757_1539,Système d'extinction d'incendie du moteur,9824,0.0,1626
C304,B747_2795,Système d'alerte de proximité au sol (GPWS),9080,7.81,1169
C180,E170_4711,Système d'alerte de proximité au sol (GPWS),8438,52.62,3069
C480,A350_1947,Système de conditionnement d'air,9997,0.0,6839
C427,B737_6326,Systèmes d'oxygène d'urgence pour les passagers,46704,0.0,2145
C255,B737_6638,Volet de bord de fuite droit,12565,67.08,3042
C309,B737_3944,,9570,0.0,9161
C042,B777_5123,Détecteurs de fumée en cabine,14062,0.84,4539
C009,A330_2352,Équipement de navigation par satellite (GPS),12619,35.69,1836
C364,A340_5086,Équipement de navigation par satellite (GPS),11161,0.0,4296
C564,A340_3352,Ordinateur de bord,8727,20.09,1495
C016,B737_3647,Porte cargo,13195,59.84,1164
C267,None_4133,Spoilers,11544,4.38,4126
C376,B767_0318,Système de gestion de carburant,14931,21.32,2242
C398,CRJ700_4243,Caméra de surveillance externe,10094,14.02,7868
C304,None_6087,Système d'éclairage de piste,11898,0.0,6702
C191,A340_6797,Gouvernail de direction,11653,50.78,9332
C529,B757_2030,Gouvernail de direction,8711,28.86,6106
C482,A340_1063,Aileron gauche,9367,72.5,6336
C577,B737_6518,Système hydraulique principal,11527,24.69,7806
C293,A340_1231,Système anti-givre,13572,64.43,6352
C589,None_0844,Détecteurs de fumée en cabine,10160,21.33,7225
C335,A340_1180,Spoilers,10240,65.65,1031
C565,None_0844,Ordinateur de bord,9431,67.8,2051
C381,A350_1201,Système d'éclairage de piste,9581,65.93,3466
C060,E170_2939,Système anti-givre,10825,48.34,2530
C305,None_0192,Empennage horizontal,10348,56.97,9551
C698,B767_4104,Train d'atterrissage avant,11050,54.72,1975
C048,A340_4532,Radar météorologique,9693,53.3,5986
C057,A330_0250,Système d'extinction d'incendie du moteur,14972,41.8,9428
C120,A340_6797,Système de conditionnement d'air,10105,13.49,1971
C045,A350_5769,Éclairage d'urgence,10887,16.3,9744
C049,A320_0930,Dispositifs de levage (flaps),14186,55.14,7278
C195,B757_0314,Réacteur droit,9785,0.0,4258
C215,A350_6742,Volet de bord de fuite droit,11573,53.22,2163
C088,CRJ700_5262,Générateur électrique,13312,0.0,7025
C569,A380_3169,Boîte noire (enregistreur de vol),12477,30.79,9240
C698,CRJ700_3452,Générateur électrique,9165,51.68,7988
C564,A320_3493,Système de divertissement en vol,12393,24.79,5432
C139,B757_1260,Empennage horizontal,8320,25.2,5588
C315,E170_3684,Systèmes d'oxygène d'urgence pour les passagers,12375,0.0,9330
C669,B737_0682,Système d'éclairage de piste,13175,41.16,5477
C551,A330_4796,Système hydraulique principal,11082,28.48,3599
C594,B747_0263,,10358,66.5,9393
C151,B777_2261,Aileron gauche,8177,4.63,8330
C539,B777_2375,Système d'alerte de proximité au sol (GPWS),10864,60.76,5955
C098,A320_5619,Dispositif d'atterrissage d'urgence (comme les toboggans),12712,0.0,7442
C419,B747_2942,Train d'atterrissage principal droit,12522,28.93,5950
C301,A321_5096,Train d'atterrissage principal gauche,8037,58.37,2047
C602,A330_2352,,11175,56.18,2962
C368,B757_4838,Dispositif d'atterrissage d'urgence (comme les toboggans),64108,48.56,7688
C156,CRJ900_6993,,14505,3.55,8128
C326,CRJ700_2495,Empennage horizontal,8279,18.42,4271
C291,CRJ900_6156,,12346,0.0,9562
C108,B737_4676,Dispositifs de levage (flaps),11550,19.67,1932
C665,A330_4265,,11824,17.99,7139
C166,B777_5488,Train d'atterrissage principal droit,11333,40.74,9312
C134,B757_1539,Dispositif d'atterrissage d'urgence (comme les toboggans),11943,0.0,4113
C225,E170_2200,Système de communication radio,9063,74.11,7538
C384,CRJ900_2743,Système d'extinction d'incendie du moteur,11338,26.34,9564
C302,A320_2958,Équipement de navigation par satellite (GPS),8363,0.0,7778
C599,A350_3496,Système de conditionnement d'air,9448,30.76,3048
C427,A340_6183,Éclairage d'urgence,8613,71.41,3883
C066,B747_2942,Dispositif d'atterrissage d'urgence (comme les toboggans),13716,17.21,1871
C652,A321_4629,Caméra de surveillance externe,13023,39.09,5424
C340,None_4147,Aileron gauche,12606,1.18,6674
C453,B767_2009,Autopilote,12263,0.0,2813
C574,None_0192,Train d'atterrissage principal droit,10764,34.52,4047
C188,B747_1574,Gouvernail de direction,12626,53.3,2699
C407,None_0122,Capteurs de vitesse du vent,14787,30.82,8718
C042,B757_3066,Dispositif d'atterrissage d'urgence (comme les toboggans),9512,60.52,1926
C091,B777_5293,Système d'éclairage de cabine,14543,0.0,1405
C056,B747_4952,Aileron gauche,14202,0.0,9449
C115,CRJ700_6981,Siège pilote,12992,6.1,6888
C263,E170_4046,Aileron droit,11479,68.55,8181
C372,A380_1712,Gouvernail de direction,13170,0.0,9128
C649,B777_3643,Antenne radar,14092,0.64,4498
C361,A350_0026,Système de conditionnement d'air,14926,72.37,6409
C258,A350_4306,Gouvernail de direction,14251,21.5,2288
C538,B767_4963,Systèmes d'oxygène d'urgence pour les passagers,9376,67.73,1091
C053,A350_5568,Réacteur droit,13760,39.03,4569
C537,A350_0676,Aileron gauche,9883,59.76,9108
C350,A321_5096,Empennage horizontal,10618,42.84,5244
C381,A350_0174,Autopilote,9049,47.77,8886
C237,A321_4629,Caméra de surveillance externe,8294,68.77,5256
C556,B737_0682,Train d'atterrissage avant,11475,12.75,5693
C485,B767_4963,Volet de bord de fuite gauche,12300,64.5,2609
C222,B757_2191,Système de conditionnement d'air,13657,49.74,1865
C535,A320_3107,Système d'alerte de proximité au sol (GPWS),11170,0.0,6817
C173,None_3668,Volet de bord de fuite gauche,12345,55.25,4874
C020,None_5783,Éclairage d'urgence,14122,73.97,6208
C341,B737_6518,Train d'atterrissage principal droit,9580,41.27,1161
C639,B747_4921,Autopilote,8594,68.37,1283
C293,None_2072,Aileron gauche,10609,0.0,8526
C523,B757_1459,Ordinateur de bord,12491,9.71,1703
C345,A340_1625,Dispositif d'atterrissage d'urgence (comme les toboggans),13232,28.02,5309
C614,A340_6107,Système d'extinction d'incendie du moteur,11804,70.51,3789
C352,B767_4309,,8485,32.31,3015
C655,B757_1539,,8152,0.0,8751
C121,A320_2958,Système d'éclairage de cabine,12936,0.0,4697
C391,B777_2375,Aileron droit,8919,70.05,9324
C236,None_6835,Siège copilote,10795,49.61,8016
C347,B777_2435,Train d'atterrissage avant,13852,67.94,4297
C377,CRJ700_5312,Volet de bord de fuite gauche,9888,32.14,7893
C214,A350_4845,Système anti-givre,12855,31.05,7491
C602,CRJ700_3452,Système de divertissement en vol,13540,1.06,3529
C576,None_4133,Système de gestion de carburant,54720,18.68,1987
C368,CRJ700_2495,Système d'extinction d'incendie du moteur,12339,34.17,2023
C588,A320_2348,,14655,40.06,2921
C395,None_5783,Dispositif d'atterrissage d'urgence (comme les toboggans),11838,77.66,1086
C460,E175_6406,Radar météorologique,8760,9.47,4036
C033,B737_6326,,11313,0.0,1305
C585,B757_3261,Volet de bord de fuite gauche,9548,22.06,1058
C075,B777_5783,Détecteurs de fumée en cabine,13291,3.11,1467
C119,B767_3162,Dispositifs de levage (flaps),14678,0.0,9072
C134,E170_3684,Ordinateur de bord,10106,0.0,5962
C058,A320_0854,Système d'éclairage de cabine,12521,64.93,7277
C393,A330_2352,Boîte noire (enregistreur de vol),9626,21.35,4684
C005,B777_5293,Train d'atterrissage principal gauche,11980,0.0,9192
C221,None_6652,Train d'atterrissage principal droit,13603,31.9,1198
C182,E170_0751,Système hydraulique principal,10142,0.0,7503
C585,CRJ700_1364,Système d'alerte de proximité au sol (GPWS),9213,0.0,9784
C169,None_1978,Réacteur gauche,8413,57.68,2692
C394,A340_1231,Réacteur droit,13819,47.24,5069
C071,B737_6518,Dispositif d'atterrissage d'urgence (comme les toboggans),14948,21.13,4933
C518,A340_6810,Volet de bord de fuite droit,12797,50.07,1629
C401,B777_5783,Train d'atterrissage principal gauche,13573,22.39,6407
C147,CRJ900_2743,Générateur électrique,8959,70.93,2630
C358,B777_2261,Système de conditionnement d'air,13525,62.44,9100
C591,CRJ700_6130,Dispositif d'atterrissage d'urgence (comme les toboggans),9114,16.81,4691
C103,None_0192,Système de divertissement en vol,13589,57.06,1298
C385,A320_5316,Train d'atterrissage principal gauche,9487,28.81,7053
C034,E170_4665,Dispositif d'atterrissage d'urgence (comme les toboggans),12855,0.0,9748
C408,B747_0166,Train d'atterrissage principal droit,11051,65.76,6908
C589,A330_2369,Train d'atterrissage principal gauche,14472,0.0,1716
C170,B747_2795,Systèmes d'oxygène d'urgence pour les passagers,11390,11.07,3909
C193,B747_0263,Système d'éclairage de piste,10762,2.4,8026
C007,B747_2347,,11275,38.59,6906
C610,B777_2435,Système d'annonce publique,13096,45.45,2150
C689,A350_6742,Système de gestion de carburant,9906,51.17,3933
C413,CRJ700_5558,Porte cargo,11034,39.55,4154
C401,A340_5040,Système d'extinction d'incendie du moteur,10700,70.97,4431
C670,A340_4532,Gouvernail de direction,8362,3.16,4799
C550,None_1211,Volet de bord de fuite gauche,8115,13.2,7773
C010,B777_2653,Système hydraulique principal,14605,43.62,1427
C251,B737_6517,Système de divertissement en vol,9976,71.76,6157
C645,B777_2261,Aileron gauche,13696,13.46,1673
C017,A330_0250,Volet de bord de fuite droit,13819,17.32,6980
C637,A350_3551,Dispositifs de levage (flaps),9934,67.66,4677
C446,None_0122,Système hydraulique principal,11462,19.67,1643
C144,B747_0434,Système de divertissement en vol,14293,7.05,4320
C269,B777_0663,Système d'éclairage de cabine,12478,27.27,1777
C502,B737_6638,Train d'atterrissage principal droit,13151,51.74,6827
C650,E175_5092,Réacteur droit,8204,69.93,1231
C591,A321_5096,Générateur électrique,12863,41.08,8277
C535,B737_3541,Antenne radar,13678,17.7,6171
C616,A380_1724,Systèmes d'oxygène d'urgence pour les passagers,13701,30.46,5407
C154,A321_1076,Porte cargo,14205,12.54,2759
C146,A330_3084,Système de gestion de carburant,12194,17.65,6409
C013,A340_5100,Système d'éclairage de cabine,8188,66.36,4238
C354,E175_6406,Aileron droit,8223,23.82,9274
C430,B767_4963,Réacteur droit,13111,46.36,9939
C055,None_1978,Aileron droit,13130,37.88,9636
C003,E170_4046,Gouvernail de direction,9323,20.12,9866
C332,E170_2171,Dispositif d'atterrissage d'urgence (comme les toboggans),8487,18.42,8355
C516,B767_2009,Volet de bord de fuite droit,10828,0.0,9927
C134,A350_6817,Volet de bord de fuite gauche,13288,45.08,2451
C269,A320_3107,Radar météorologique,13204,0.0,6511
C571,E170_4665,Dispositif d'atterrissage d'urgence (comme les toboggans),9118,0.0,5733
C189,A330_2369,Réacteur gauche,8349,0.0,3104
C119,A340_1070,Gouvernail de direction,11660,13.28,5923
C387,A320_3107,Spoilers,10337,0.0,5887
C321,B747_5628,Système d'annonce publique,11694,30.59,5959
C683,A380_1724,Caméra de surveillance externe,12273,19.55,3282
C369,A350_3371,,10971,24.02,3519
C524,A320_1300,Réacteur gauche,9404,5.13,8855
C596,B777_2043,Générateur électrique,11485,9.25,5962
C082,B767_6488,Ordinateur de bord,13619,50.46,8367
C508,A320_6319,Système hydraulique principal,13120,0.0,2024
C296,A380_6627,Détecteurs de fumée en cabine,12109,36.74,5741
C085,CRJ700_2495,Réacteur gauche,8686,41.99,4192
C200,B777_5293,Système de conditionnement d'air,12281,0.0,5954
C056,B757_1459,Système d'alerte de proximité au sol (GPWS),8940,29.75,4624
C276,B737_2404,Porte cargo,8439,3.82,1681
C456,B737_3944,Système anti-givre,12087,0.0,9545
C620,A321_5096,Caméra de surveillance externe,8546,71.82,5079
C422,E175_0657,Système hydraulique principal,10324,73.24,7581
C264,B737_3541,Volet de bord de fuite gauche,74090,29.74,6798
C105,B757_0314,Siège copilote,12408,0.0,1304
C143,B777_5488,Système de divertissement en vol,9672,35.69,8744
C184,CRJ900_6156,Système de communication radio,9655,0.0,1241
C394,B737_5695,Train d'atterrissage avant,13758,0.0,2819
C020,CRJ700_3824,Gouvernail de direction,10547,0.0,6019
C370,A340_6797,Système d'extinction d'incendie du moteur,10279,16.07,6641
C039,CRJ700_0526,Systèmes d'oxygène d'urgence pour les passagers,9644,57.79,9914
C132,A350_5769,Train d'atterrissage principal droit,14726,28.73,1980
C183,A380_1712,Système d'extinction d'incendie du moteur,12788,0.0,6999
C366,CRJ700_5262,Système de conditionnement d'air,10317,0.0,2292
C258,CRJ700_5558,Spoilers,14588,36.39,3715
C461,B747_3555,Système de conditionnement d'air,9481,10.38,8890
C142,B767_3162,Porte cargo,10473,0.0,1780
C646,A320_0571,Boîte noire (enregistreur de vol),10274,0.0,5299
C173,A321_5096,Systèmes d'oxygène d'urgence pour les passagers,9155,67.13,2599
C695,CRJ700_1712,Système d'extinction d'incendie du moteur,9419,23.03,9080
C507,None_4310,Gouvernail de direction,14291,27.76,2317
C215,CRJ700_5262,Ordinateur de bord,69626,0.0,7116
C443,B747_4810,Système de communication radio,13983,8.5,5456
C585,A321_2986,Train d'atterrissage principal droit,13469,0.0,1127
C496,B737_6510,Capteurs de vitesse du vent,14849,8.75,4323
C606,A350_5832,Système de conditionnement d'air,13319,73.77,6116
C477,B767_6488,Dispositifs de levage (flaps),14928,23.7,2415
C471,A340_1063,Système d'alerte de proximité au sol (GPWS),14106,72.68,8832
C668,A340_1726,Détecteurs de fumée en cabine,14665,2.67,3356
C304,A380_6627,Spoilers,10929,32.13,6158
C171,B767_4963,Capteurs de vitesse du vent,12270,29.8,7251
C347,A350_6742,Volet de bord de fuite gauche,14931,5.92,5922
C448,A340_1625,Antenne radar,9974,63.68,6728
C046,CRJ700_5238,Réacteur gauche,8001,32.98,1971
C556,CRJ700_3824,Radar météorologique,12110,0.0,9443
C093,B737_2786,Capteurs de vitesse du vent,11107,28.44,1583
C386,B747_4810,,13943,1.46,5045
C677,A340_6810,Ordinateur de bord,14649,7.37,3187
C002,B737_2786,Réacteur droit,9161,3.54,7110
C054,B747_3977,Radar météorologique,8920,34.84,9244
C096,E170_2939,Système d'éclairage de cabine,10495,73.31,2236
C366,A320_6432,Réacteur gauche,12434,29.36,9313
C429,CRJ900_6156,Spoilers,14866,0.0,4379
C529,B767_0318,Siège pilote,9501,21.05,3838
C340,B767_4309,Boîte noire (enregistreur de vol),8359,6.91,1235
C586,B747_4952,Système d'annonce publique,8473,0.0,8551
C353,A330_3084,Aileron droit,11340,64.83,6761
C087,A320_5316,Détecteurs de fumée en cabine,12765,51.51,1351
C471,E170_3104,Réacteur droit,8142,0.0,3652
C081,A350_4845,Système de conditionnement d'air,10687,34.38,3744
C154,B737_3944,Radar météorologique,12383,0.0,1962
C237,B767_3681,Systèmes d'oxygène d'urgence pour les passagers,11381,37.5,2621
C406,None_3668,Système d'éclairage de cabine,8451,69.41,4126
C281,None_3169,Porte cargo,12685,74.13,4246
C493,B747_4952,Radar météorologique,9706,0.0,6033
C553,B767_4309,Système hydraulique principal,12772,34.73,7443
C660,A330_1256,,8988,29.57,2810
C156,B767_0599,Système hydraulique principal,13121,0.0,8584
C322,A340_1625,Gouvernail de direction,14334,22.08,5669
C013,None_0407,Système de divertissement en vol,9976,67.26,4105
C282,CRJ700_0526,Antenne radar,13403,2.11,9249
C032,B747_2347,Aileron gauche,10313,21.99,7219
C596,CRJ700_5558,Autopilote,13626,74.1,1585
C476,A380_1802,Système anti-givre,11188,0.0,3647
C070,None_6087,,13088,0.0,8781
C187,B747_3555,Radar météorologique,14471,39.14,5142
C192,B777_1811,Train d'atterrissage avant,8978,4.98,6535
C111,A320_0571,Détecteurs de fumée en cabine,12516,0.0,3814
C080,A321_1076,Système d'extinction d'incendie du moteur,8896,25.31,4684
C636,B767_2259,Siège pilote,8638,74.84,1250
C214,None_6560,Éclairage d'urgence,8629,24.87,5954
C507,E170_0751,Système d'annonce publique,12020,0.0,6166
C037,B777_5123,Système d'alerte de proximité au sol (GPWS),10012,10.45,1624
C691,B767_4104,Détecteurs de fumée en cabine,10765,47.21,4728
C326,B777_2653,Système d'éclairage de cabine,9233,63.39,5855
C364,B767_0318,Gouvernail de direction,11304,52.75,3664
C633,CRJ700_0526,Système d'éclairage de cabine,12802,62.16,3788
C041,B777_5067,Spoilers,14308,68.96,3299
